Run,ExecutionTime(s),nTerms,Probability,BestSize,T1,T3,T5,T6,T9,T10,T11,T12,T13,T15,T17,T19,T20,T21,T22,T23
40,12827.947000,3,0.003700,2.246927e-51,28,5,94,7,21,3,121,167,36,159,807,72,5,11,135,32
41,14298.197000,3,0.002300,1.865038e-51,28,5,94,7,21,3,121,163,36,154,807,72,5,11,135,32
42,14630.700000,3,0.005500,5.115533e-51,28,6,94,7,21,3,121,169,36,164,807,72,5,11,135,32
43,14320.538000,3,0.003000,1.947633e-51,28,5,94,7,21,3,121,164,36,155,807,72,5,11,135,32
44,14784.479000,3,0.001900,3.422789e-51,28,6,94,7,21,3,121,162,36,151,807,72,5,11,135,32
45,14605.234000,3,0.002400,2.038220e-51,28,5,94,7,21,3,121,166,36,155,807,72,5,11,135,32
46,14642.109000,3,0.003000,4.603980e-51,28,6,94,7,21,3,121,169,36,158,807,72,5,11,135,32
47,14461.327000,3,0.002600,1.953849e-51,28,5,94,7,21,3,121,165,36,154,807,72,5,11,135,32
48,14035.276000,3,0.004000,2.124367e-51,28,5,94,7,21,3,121,167,36,156,807,72,5,11,135,32
49,14093.723000,3,0.005200,5.062246e-51,28,6,94,7,21,3,121,171,36,161,807,72,5,11,135,32
50,14159.163000,3,0.006400,5.435254e-51,28,6,94,7,21,3,121,172,36,164,807,72,5,11,135,32
