WorkType,Variable,SetIndex,Run,Total(s),InitHeap(MB),UsedHeap(MB),CommitHeap(MB),MaxNonHeap(MB),Counts,Positive,Negative
7_nCores,1,2,3,13152.471000, 1024.000000,1035.700000,1776.000000,19.300000, 20200,5703,14497
7_nCores,1,2,4,13245.270000, 1024.000000,1106.300000,1868.000000,18.800000, 20200,3812,16388
7_nCores,1,2,5,12967.055000, 1024.000000,1060.800000,1776.000000,18.200000, 20200,5816,14384
7_nCores,1,2,6,12192.864000, 1024.000000,1083.900000,1844.000000,19.200000, 20200,5835,14365
7_nCores,1,2,7,12229.717000, 1024.000000,1078.300000,1776.000000,19.500000, 20200,4003,16197
7_nCores,1,2,8,12580.739000, 1024.000000,1324.500000,2324.000000,19.400000, 20200,4713,15487
7_nCores,1,2,9,12583.015000, 1024.000000,1047.300000,1776.000000,19.100000, 20200,5736,14464
7_nCores,1,2,10,12669.750000, 1024.000000,903.300000,1776.000000,19.700000, 20200,6342,13858
7_nCores,1,3,1,11599.822000, 1024.000000,890.900000,1480.000000,19.300000, 20200,20057,143
7_nCores,1,3,2,12385.596000, 1024.000000,919.200000,1604.000000,19.400000, 20200,20141,59
7_nCores,1,3,3,12092.522000, 1024.000000,945.100000,1644.000000,19.100000, 20200,19835,365
7_nCores,1,3,4,12084.453000, 1024.000000,984.000000,1644.000000,19.400000, 20200,20120,80
7_nCores,1,3,5,11848.506000, 1024.000000,896.300000,1544.000000,19.200000, 20200,19996,204
7_nCores,1,3,6,11494.745000, 1024.000000,892.700000,1480.000000,19.400000, 20200,20069,131
7_nCores,1,3,7,11543.092000, 1024.000000,898.500000,1480.000000,19.000000, 20200,20064,136
7_nCores,1,3,8,11551.481000, 1024.000000,873.900000,1480.000000,19.900000, 20200,20097,103
7_nCores,1,3,9,11605.210000, 1024.000000,900.400000,1736.000000,18.800000, 20200,19979,221
7_nCores,1,3,10,12271.483000, 1024.000000,1015.600000,1776.000000,19.300000, 20200,20066,134
7_nCores,1,4,1,12096.447000, 1024.000000,1000.000000,1776.000000,18.900000, 20200,20035,165
7_nCores,1,4,2,11884.787000, 1024.000000,937.200000,1776.000000,18.600000, 20200,20142,58
7_nCores,1,4,3,13478.225000, 1024.000000,1073.700000,1776.000000,19.000000, 20200,20169,31
7_nCores,1,4,4,12374.530000, 1024.000000,1060.600000,1776.000000,19.400000, 20200,20090,110
7_nCores,1,4,5,12276.688000, 1024.000000,973.600000,1776.000000,19.200000, 20200,20051,149
7_nCores,1,4,6,11879.047000, 1024.000000,1054.200000,1776.000000,19.000000, 20200,20014,186
7_nCores,1,4,7,11953.776000, 1024.000000,1051.100000,1776.000000,19.500000, 20200,20079,121
7_nCores,1,4,8,11943.268000, 1024.000000,1052.500000,1776.000000,19.200000, 20200,20018,182
7_nCores,1,4,9,11753.671000, 1024.000000,1061.300000,1920.000000,19.300000, 20200,20115,85
7_nCores,1,4,10,12056.794000, 1024.000000,1047.300000,1864.000000,19.500000, 20200,20063,137
7_nCores,1,5,1,12702.221000, 1024.000000,1159.700000,2132.000000,19.900000, 20200,20155,45
7_nCores,1,5,2,12290.887000, 1024.000000,1053.200000,1776.000000,18.600000, 20200,20098,102
7_nCores,1,5,3,12503.934000, 1024.000000,1044.600000,1776.000000,19.500000, 20200,20053,147
7_nCores,1,5,4,12733.386000, 1024.000000,1115.100000,1956.000000,19.500000, 20200,20126,74
7_nCores,1,5,5,12775.230000, 1024.000000,1052.100000,2132.000000,18.100000, 20200,20119,81
7_nCores,1,5,6,12046.067000, 1024.000000,1035.300000,1784.000000,18.700000, 20200,20081,119
7_nCores,1,5,7,12421.883000, 1024.000000,1045.100000,1776.000000,19.500000, 20200,20022,178
7_nCores,1,5,8,12403.717000, 1024.000000,1074.100000,1788.000000,18.400000, 20200,20016,184
7_nCores,1,5,9,12534.969000, 1024.000000,1022.400000,1776.000000,19.600000, 20200,20066,134
7_nCores,1,5,10,12944.038000, 1024.000000,1254.800000,2248.000000,19.500000, 20200,20132,68
7_nCores,1,6,1,14526.379000, 1024.000000,742.000000,1232.000000,19.400000, 20200,18036,2164
7_nCores,1,6,2,15101.282000, 1024.000000,776.400000,1684.000000,19.300000, 20200,18125,2075
7_nCores,1,6,3,10401.203000, 1024.000000,895.500000,1480.000000,19.400000, 20200,18080,2120
7_nCores,1,6,4,10377.909000, 1024.000000,1085.700000,1808.000000,19.300000, 20200,17966,2234
7_nCores,1,6,5,10670.315000, 1024.000000,1014.400000,1776.000000,19.200000, 20200,17576,2624
7_nCores,1,6,6,11416.198000, 1024.000000,897.000000,1480.000000,19.300000, 20200,17861,2339
7_nCores,1,6,7,11324.829000, 1024.000000,887.900000,1480.000000,19.400000, 20200,18494,1706
7_nCores,1,6,8,11542.587000, 1024.000000,865.100000,1480.000000,18.800000, 20200,18196,2004
7_nCores,1,6,9,11542.513000, 1024.000000,890.200000,1480.000000,19.000000, 20200,17549,2651
7_nCores,1,6,10,11598.273000, 1024.000000,896.500000,1480.000000,19.600000, 20200,18036,2164
7_nCores,1,7,1,11384.464000, 1024.000000,862.600000,1576.000000,19.300000, 20200,19960,240
7_nCores,1,7,2,11606.957000, 1024.000000,988.300000,1680.000000,19.000000, 20200,20034,166
7_nCores,1,7,3,11926.603000, 1024.000000,974.200000,1648.000000,18.400000, 20200,20092,108
7_nCores,1,7,4,12395.551000, 1024.000000,1142.300000,1960.000000,19.500000, 20200,20146,54
7_nCores,1,7,5,11612.667000, 1024.000000,892.100000,1480.000000,19.400000, 20200,20013,187
7_nCores,1,7,6,11344.370000, 1024.000000,897.700000,1480.000000,19.300000, 20200,20064,136
7_nCores,1,7,7,11638.400000, 1024.000000,872.100000,1480.000000,19.300000, 20200,20011,189
7_nCores,1,7,8,11576.683000, 1024.000000,856.500000,1620.000000,19.600000, 20200,19994,206
7_nCores,1,7,9,11623.220000, 1024.000000,900.000000,1552.000000,19.300000, 20200,20133,67
7_nCores,1,7,10,11995.641000, 1024.000000,887.400000,1480.000000,19.400000, 20200,20121,79
7_nCores,1,8,1,10443.501000, 1024.000000,947.200000,1580.000000,19.500000, 20200,13964,6236
7_nCores,1,8,2,10553.234000, 1024.000000,987.300000,1704.000000,19.000000, 20200,14529,5671
7_nCores,1,8,3,11278.954000, 1024.000000,882.300000,1508.000000,19.600000, 20200,14819,5381
7_nCores,1,8,4,11471.747000, 1024.000000,882.100000,1480.000000,19.300000, 20200,13156,7044
7_nCores,1,8,5,11788.848000, 1024.000000,892.900000,1480.000000,18.600000, 20200,13728,6472
7_nCores,1,8,6,11611.355000, 1024.000000,918.300000,1544.000000,19.700000, 20200,12417,7783
7_nCores,1,8,7,11984.823000, 1024.000000,880.200000,1536.000000,18.900000, 20200,13338,6862
7_nCores,1,8,8,11633.737000, 1024.000000,939.400000,1688.000000,19.200000, 20200,12834,7366
7_nCores,1,8,9,11988.540000, 1024.000000,1028.100000,1740.000000,19.400000, 20200,13314,6886
7_nCores,1,8,10,11992.899000, 1024.000000,942.300000,1640.000000,20.100000, 20200,14351,5849
7_nCores,1,9,1,11101.146000, 1024.000000,877.200000,1480.000000,19.500000, 20200,20175,25
7_nCores,1,9,2,11300.686000, 1024.000000,1026.000000,1776.000000,19.300000, 20200,20184,16
7_nCores,1,9,3,11695.753000, 1024.000000,880.600000,1480.000000,19.400000, 20200,20196,4
7_nCores,1,9,4,11983.247000, 1024.000000,944.200000,1580.000000,19.400000, 20200,20196,4
7_nCores,1,9,5,12005.886000, 1024.000000,900.700000,1776.000000,19.400000, 20200,20191,9
7_nCores,1,9,6,12082.132000, 1024.000000,1044.300000,1776.000000,19.400000, 20200,20160,40
7_nCores,1,9,7,12018.534000, 1024.000000,907.800000,1776.000000,19.500000, 20200,20136,64
7_nCores,1,9,8,11849.997000, 1024.000000,1105.100000,1844.000000,19.700000, 20200,20187,13
7_nCores,1,9,9,11835.646000, 1024.000000,896.700000,1480.000000,18.900000, 20200,20196,4
7_nCores,1,9,10,12417.066000, 1024.000000,889.700000,1480.000000,18.900000, 20200,20187,13
7_nCores,10,0,1,16872.289000, 1024.000000,1282.200000,2352.000000,18.600000, 20200,1421,18779
7_nCores,10,0,2,15423.237000, 1024.000000,1291.500000,2588.000000,18.300000, 20200,1137,19063
7_nCores,10,0,3,15824.708000, 1024.000000,1283.500000,2208.000000,19.500000, 20200,1337,18863
7_nCores,10,0,4,16424.754000, 1024.000000,1282.400000,2200.000000,19.200000, 20200,1074,19126
7_nCores,10,0,5,15671.011000, 1024.000000,1275.100000,2200.000000,18.900000, 20200,1541,18659
7_nCores,10,0,6,16476.057000, 1024.000000,1389.500000,2560.000000,18.200000, 20200,1262,18938
7_nCores,10,0,7,15424.525000, 1024.000000,1275.000000,2244.000000,18.300000, 20200,932,19268
7_nCores,10,0,8,15627.047000, 1024.000000,1377.300000,2360.000000,18.200000, 20200,1257,18943
7_nCores,10,0,9,15707.081000, 1024.000000,1278.800000,2216.000000,19.000000, 20200,1421,18779
7_nCores,10,0,10,16941.966000, 1024.000000,1313.500000,2560.000000,18.400000, 20200,1191,19009
7_nCores,10,1,1,13103.903000, 1024.000000,1066.800000,2132.000000,18.700000, 20200,1382,18818
7_nCores,10,1,2,13014.951000, 1024.000000,1243.900000,2132.000000,19.300000, 20200,1167,19033
7_nCores,10,1,3,12680.345000, 1024.000000,1070.200000,2132.000000,19.500000, 20200,1514,18686
7_nCores,10,1,4,12730.043000, 1024.000000,1066.300000,2132.000000,19.700000, 20200,1377,18823
7_nCores,10,1,5,13354.150000, 1024.000000,1059.300000,1776.000000,19.100000, 20200,1124,19076
7_nCores,10,1,6,12711.263000, 1024.000000,1072.900000,1776.000000,18.300000, 20200,1765,18435
7_nCores,10,1,7,13248.508000, 1024.000000,1070.800000,2132.000000,18.300000, 20200,1530,18670
7_nCores,10,1,8,13422.664000, 1024.000000,1065.900000,2132.000000,19.200000, 20200,1801,18399
7_nCores,10,1,9,14141.726000, 1024.000000,1063.500000,1776.000000,19.500000, 20200,1412,18788
7_nCores,10,1,10,14697.107000, 1024.000000,1058.300000,1776.000000,19.900000, 20200,1788,18412
7_nCores,10,2,1,16491.519000, 1024.000000,1535.300000,2560.000000,19.300000, 20200,10035,10165
7_nCores,10,2,2,16266.757000, 1024.000000,1422.100000,2560.000000,18.800000, 20200,9262,10938
7_nCores,10,2,3,15295.080000, 1024.000000,1317.500000,2560.000000,18.500000, 20200,8042,12158
7_nCores,10,2,4,14687.753000, 1024.000000,1278.700000,2264.000000,19.300000, 20200,8913,11287
7_nCores,10,2,5,14461.136000, 1024.000000,1284.100000,2200.000000,18.500000, 20200,9418,10782
7_nCores,10,2,6,15900.331000, 1024.000000,1272.700000,2352.000000,19.000000, 20200,9990,10210
7_nCores,10,2,7,15867.577000, 1024.000000,1294.600000,2560.000000,18.900000, 20200,9234,10966
7_nCores,10,2,8,15479.565000, 1024.000000,1342.800000,2560.000000,19.300000, 20200,8206,11994
7_nCores,10,2,9,15181.905000, 1024.000000,1274.900000,2248.000000,18.300000, 20200,9369,10831
7_nCores,10,2,10,17287.863000, 1024.000000,1267.200000,2156.000000,18.800000, 20200,6766,13434
7_nCores,10,3,1,15668.408000, 1024.000000,1244.300000,2132.000000,19.000000, 20200,10417,9783
7_nCores,10,3,2,16059.201000, 1024.000000,1273.900000,2148.000000,19.300000, 20200,10283,9917
7_nCores,10,3,3,16131.761000, 1024.000000,1273.500000,2200.000000,18.300000, 20200,10647,9553
7_nCores,10,3,4,12448.219000, 1024.000000,1275.300000,2300.000000,18.600000, 20200,10454,9746
7_nCores,10,3,5,13054.954000, 1024.000000,1736.100000,3112.000000,19.500000, 20200,11118,9082
7_nCores,10,3,6,15165.653000, 1024.000000,1304.000000,2184.000000,18.700000, 20200,10306,9894
7_nCores,10,3,7,15056.610000, 1024.000000,1495.300000,2560.000000,18.300000, 20200,10521,9679
7_nCores,10,3,8,15843.009000, 1024.000000,1534.700000,2560.000000,18.300000, 20200,10700,9500
7_nCores,10,3,9,15698.607000, 1024.000000,1068.900000,2132.000000,18.300000, 20200,11189,9011
7_nCores,10,3,10,15717.723000, 1024.000000,1266.700000,2216.000000,18.900000, 20200,10991,9209
7_nCores,10,4,1,13584.493000, 1024.000000,1280.300000,2176.000000,19.400000, 20200,9468,10732
7_nCores,10,4,2,13741.969000, 1024.000000,1271.600000,2172.000000,19.000000, 20200,9792,10408
7_nCores,10,4,3,14237.896000, 1024.000000,1281.200000,2200.000000,19.400000, 20200,9691,10509
7_nCores,10,4,4,14499.670000, 1024.000000,1276.200000,2132.000000,19.800000, 20200,9652,10548
7_nCores,10,4,5,15791.716000, 1024.000000,1271.900000,2148.000000,18.800000, 20200,9324,10876
7_nCores,10,4,6,13515.839000, 1024.000000,1247.200000,2200.000000,18.800000, 20200,9628,10572
7_nCores,10,4,7,13730.459000, 1024.000000,1262.100000,2292.000000,19.400000, 20200,9593,10607
7_nCores,10,4,8,14341.550000, 1024.000000,1220.000000,2132.000000,19.500000, 20200,9706,10494
7_nCores,10,4,9,14171.625000, 1024.000000,1278.200000,2232.000000,19.500000, 20200,9706,10494
7_nCores,10,4,10,14335.703000, 1024.000000,1257.500000,2152.000000,18.400000, 20200,9350,10850
7_nCores,10,5,1,14153.752000, 1024.000000,1214.500000,2132.000000,18.900000, 20200,10087,10113
7_nCores,10,5,2,14999.284000, 1024.000000,1343.900000,2560.000000,18.300000, 20200,8983,11217
7_nCores,10,5,3,14178.848000, 1024.000000,1284.700000,2144.000000,19.600000, 20200,8374,11826
7_nCores,10,5,4,14987.974000, 1024.000000,1339.100000,2560.000000,19.100000, 20200,9357,10843
7_nCores,10,5,5,14957.866000, 1024.000000,1278.600000,2204.000000,18.600000, 20200,8512,11688
7_nCores,10,5,6,15262.160000, 1024.000000,1260.600000,2192.000000,19.000000, 20200,9506,10694
7_nCores,10,5,7,16062.596000, 1024.000000,1082.400000,2132.000000,19.100000, 20200,9071,11129
7_nCores,10,5,8,15360.577000, 1024.000000,1284.200000,2132.000000,19.600000, 20200,8728,11472
7_nCores,10,5,9,16046.662000, 1024.000000,1296.100000,2320.000000,19.500000, 20200,9786,10414
7_nCores,10,5,10,16046.526000, 1024.000000,1263.000000,2204.000000,18.200000, 20200,9387,10813
7_nCores,10,6,1,16097.621000, 1024.000000,1488.300000,2584.000000,19.300000, 20200,15791,4409
7_nCores,10,6,2,15498.234000, 1024.000000,1493.500000,2632.000000,19.400000, 20200,15747,4453
7_nCores,10,6,3,19189.187000, 1024.000000,1283.500000,2192.000000,19.500000, 20200,16017,4183
7_nCores,10,6,4,16857.555000, 1024.000000,1272.900000,2148.000000,18.100000, 20200,17322,2878
7_nCores,10,6,5,16996.010000, 1024.000000,1274.900000,2560.000000,19.200000, 20200,15759,4441
7_nCores,10,6,6,16417.865000, 1024.000000,1511.200000,2560.000000,18.300000, 20200,15928,4272
7_nCores,10,6,7,16119.551000, 1024.000000,1522.900000,2560.000000,18.300000, 20200,16617,3583
7_nCores,10,6,8,15530.871000, 1024.000000,1497.600000,2660.000000,18.900000, 20200,15908,4292
7_nCores,10,6,9,15205.085000, 1024.000000,1290.400000,2276.000000,18.700000, 20200,16359,3841
7_nCores,10,6,10,17651.328000, 1024.000000,1539.900000,2560.000000,18.200000, 20200,16246,3954
7_nCores,10,7,1,13228.238000, 1024.000000,1255.900000,2132.000000,18.200000, 20200,15367,4833
7_nCores,10,7,2,13366.845000, 1024.000000,1252.400000,2192.000000,18.300000, 20200,15127,5073
7_nCores,10,7,3,13887.731000, 1024.000000,1274.200000,2176.000000,19.600000, 20200,15567,4633
7_nCores,10,7,4,13934.303000, 1024.000000,1295.000000,2176.000000,18.400000, 20200,15370,4830
7_nCores,10,7,5,14029.603000, 1024.000000,1280.400000,2132.000000,18.800000, 20200,15477,4723
7_nCores,10,7,6,13778.912000, 1024.000000,1236.200000,2132.000000,19.200000, 20200,15554,4646
7_nCores,10,7,7,14392.649000, 1024.000000,1068.600000,2132.000000,18.200000, 20200,15138,5062
7_nCores,10,7,8,13822.853000, 1024.000000,1256.500000,2132.000000,19.300000, 20200,15158,5042
7_nCores,10,7,9,14422.789000, 1024.000000,1269.300000,2132.000000,18.300000, 20200,14920,5280
7_nCores,10,7,10,14315.648000, 1024.000000,1202.900000,2132.000000,19.100000, 20200,15528,4672
7_nCores,10,8,1,17266.126000, 1024.000000,1381.500000,2608.000000,19.300000, 20200,3302,16898
7_nCores,10,8,2,15972.600000, 1024.000000,1355.800000,2560.000000,19.100000, 20200,3485,16715
7_nCores,10,8,3,15959.675000, 1024.000000,1406.800000,2652.000000,18.300000, 20200,3652,16548
7_nCores,10,8,4,16141.719000, 1024.000000,1283.600000,2148.000000,18.900000, 20200,3395,16805
7_nCores,10,8,5,16062.284000, 1024.000000,1465.700000,2580.000000,18.300000, 20200,2915,17285
7_nCores,10,8,6,16514.156000, 1024.000000,1287.100000,2396.000000,18.200000, 20200,4028,16172
7_nCores,10,8,7,16949.625000, 1024.000000,1578.500000,2684.000000,19.400000, 20200,3689,16511
7_nCores,10,8,8,17551.787000, 1024.000000,1474.100000,2660.000000,18.200000, 20200,2785,17415
7_nCores,10,8,9,17538.480000, 1024.000000,1472.400000,2560.000000,18.200000, 20200,3350,16850
7_nCores,10,8,10,19423.082000, 1024.000000,1477.400000,2560.000000,18.200000, 20200,2345,17855
7_nCores,10,9,1,14963.954000, 1024.000000,1393.200000,2560.000000,18.900000, 20200,5367,14833
7_nCores,10,9,2,14653.490000, 1024.000000,1511.600000,2612.000000,19.400000, 20200,5304,14896
7_nCores,10,9,3,14871.947000, 1024.000000,1473.000000,2560.000000,19.300000, 20200,4709,15491
7_nCores,10,9,4,14884.051000, 1024.000000,1276.600000,2296.000000,19.000000, 20200,4602,15598
7_nCores,10,9,5,14361.191000, 1024.000000,1354.800000,2724.000000,18.400000, 20200,4687,15513
7_nCores,10,9,6,16763.899000, 1024.000000,1167.200000,2132.000000,18.500000, 20200,4901,15299
7_nCores,10,9,7,16784.054000, 1024.000000,1282.900000,2560.000000,18.300000, 20200,5013,15187
7_nCores,10,9,8,17710.411000, 1024.000000,1284.100000,2560.000000,18.900000, 20200,5242,14958
7_nCores,10,9,9,17813.243000, 1024.000000,1247.800000,2624.000000,18.200000, 20200,4612,15588
7_nCores,10,9,10,17656.731000, 1024.000000,1281.500000,2200.000000,18.300000, 20200,5127,15073
7_nCores,2,0,1,11314.469000, 1024.000000,1045.200000,1776.000000,19.400000, 20200,19325,875
7_nCores,2,0,2,11782.152000, 1024.000000,892.200000,1728.000000,19.900000, 20200,19533,667
7_nCores,2,0,3,11616.294000, 1024.000000,892.300000,1776.000000,18.700000, 20200,19245,955
7_nCores,2,0,4,11480.701000, 1024.000000,897.800000,1776.000000,19.500000, 20200,19167,1033
7_nCores,2,0,5,11294.235000, 1024.000000,912.100000,1776.000000,19.300000, 20200,19644,556
7_nCores,2,0,6,11951.729000, 1024.000000,894.500000,1776.000000,19.500000, 20200,19287,913
7_nCores,2,0,7,11854.968000, 1024.000000,1101.900000,1872.000000,18.400000, 20200,19413,787
7_nCores,2,0,8,11831.357000, 1024.000000,961.900000,1668.000000,19.500000, 20200,19236,964
7_nCores,2,0,9,11962.065000, 1024.000000,1034.500000,1776.000000,19.000000, 20200,19600,600
7_nCores,2,0,10,12458.398000, 1024.000000,1022.600000,1752.000000,19.600000, 20200,18976,1224
7_nCores,2,1,1,13310.522000, 1024.000000,1204.300000,2132.000000,19.700000, 20200,9272,10928
7_nCores,2,1,2,13688.517000, 1024.000000,1198.800000,2132.000000,19.200000, 20200,10260,9940
7_nCores,2,1,3,13325.974000, 1024.000000,1271.400000,2132.000000,18.700000, 20200,8317,11883
7_nCores,2,1,4,13736.397000, 1024.000000,1242.200000,2372.000000,18.700000, 20200,9615,10585
7_nCores,2,1,5,13752.383000, 1024.000000,1292.200000,2156.000000,18.700000, 20200,10531,9669
7_nCores,2,1,6,14509.658000, 1024.000000,1119.100000,2132.000000,19.500000, 20200,10023,10177
7_nCores,2,1,7,14647.906000, 1024.000000,1265.600000,2132.000000,18.600000, 20200,10527,9673
7_nCores,2,1,8,14219.061000, 1024.000000,1279.800000,2132.000000,18.100000, 20200,7890,12310
7_nCores,2,1,9,14315.238000, 1024.000000,1280.900000,2288.000000,19.300000, 20200,8520,11680
7_nCores,2,1,10,15237.223000, 1024.000000,1267.000000,2132.000000,18.200000, 20200,8485,11715
7_nCores,2,2,1,11526.057000, 1024.000000,892.100000,1480.000000,19.400000, 20200,20150,50
7_nCores,2,2,2,11249.958000, 1024.000000,919.200000,1536.000000,19.200000, 20200,20088,112
7_nCores,2,2,3,11013.557000, 1024.000000,892.800000,1480.000000,19.600000, 20200,20149,51
7_nCores,2,2,4,10971.865000, 1024.000000,894.400000,1480.000000,19.000000, 20200,20158,42
7_nCores,2,2,5,10807.203000, 1024.000000,886.900000,1480.000000,19.300000, 20200,20165,35
7_nCores,2,2,6,11786.701000, 1024.000000,868.600000,1480.000000,19.200000, 20200,20100,100
7_nCores,2,2,7,11656.758000, 1024.000000,885.500000,1480.000000,19.500000, 20200,20122,78
7_nCores,2,2,8,11745.789000, 1024.000000,878.600000,1480.000000,19.300000, 20200,20145,55
7_nCores,2,2,9,11857.683000, 1024.000000,892.300000,1480.000000,18.500000, 20200,20139,61
7_nCores,2,2,10,12246.073000, 1024.000000,887.600000,1480.000000,19.200000, 20200,20121,79
7_nCores,2,3,1,13104.758000, 1024.000000,1278.100000,2200.000000,18.200000, 20200,20174,26
7_nCores,2,3,2,13032.218000, 1024.000000,1179.400000,2132.000000,19.200000, 20200,20191,9
7_nCores,2,3,3,12690.202000, 1024.000000,1063.700000,2132.000000,19.400000, 20200,20184,16
7_nCores,2,3,4,13999.033000, 1024.000000,1184.700000,2132.000000,18.300000, 20200,20189,11
7_nCores,2,3,5,13082.609000, 1024.000000,1076.200000,1836.000000,19.700000, 20200,20180,20
7_nCores,2,3,6,14226.316000, 1024.000000,1067.500000,2132.000000,18.300000, 20200,20191,9
7_nCores,2,3,7,14238.332000, 1024.000000,1062.600000,1776.000000,19.000000, 20200,20141,59
7_nCores,2,3,8,13948.050000, 1024.000000,1190.500000,2132.000000,19.300000, 20200,20191,9
7_nCores,2,3,9,14185.141000, 1024.000000,1059.100000,2132.000000,19.100000, 20200,20160,40
7_nCores,2,3,10,15048.735000, 1024.000000,1177.200000,2132.000000,19.400000, 20200,20181,19
7_nCores,2,4,1,11432.019000, 1024.000000,1115.100000,1932.000000,19.900000, 20200,20188,12
7_nCores,2,4,2,11800.085000, 1024.000000,1149.200000,1928.000000,19.400000, 20200,20188,12
7_nCores,2,4,3,14800.139000, 1024.000000,741.200000,1480.000000,18.400000, 20200,20155,45
7_nCores,2,4,4,14778.910000, 1024.000000,742.300000,1232.000000,19.500000, 20200,20109,91
7_nCores,2,4,5,14667.207000, 1024.000000,819.100000,1480.000000,18.700000, 20200,20196,4
7_nCores,2,4,6,10914.177000, 1024.000000,890.500000,1480.000000,19.300000, 20200,20167,33
7_nCores,2,4,7,11130.171000, 1024.000000,953.500000,1776.000000,19.300000, 20200,20119,81
7_nCores,2,4,8,11089.603000, 1024.000000,888.300000,1776.000000,19.200000, 20200,20173,27
7_nCores,2,4,9,11245.266000, 1024.000000,916.700000,1544.000000,19.500000, 20200,20183,17
7_nCores,2,4,10,11326.135000, 1024.000000,1069.300000,1788.000000,19.700000, 20200,20121,79
7_nCores,2,5,1,11539.055000, 1024.000000,885.300000,1480.000000,19.200000, 20200,20160,40
7_nCores,2,5,2,11304.038000, 1024.000000,894.600000,1776.000000,19.400000, 20200,20056,144
7_nCores,2,5,3,11674.722000, 1024.000000,893.100000,1512.000000,19.500000, 20200,20146,54
7_nCores,2,5,4,12041.414000, 1024.000000,887.000000,1552.000000,19.400000, 20200,20136,64
7_nCores,2,5,5,11985.299000, 1024.000000,881.500000,1776.000000,19.300000, 20200,20143,57
7_nCores,2,5,6,11837.802000, 1024.000000,889.500000,1776.000000,19.400000, 20200,20163,37
7_nCores,2,5,7,11749.676000, 1024.000000,891.100000,1776.000000,19.300000, 20200,20155,45
7_nCores,2,5,8,11603.613000, 1024.000000,895.300000,1480.000000,19.600000, 20200,20110,90
7_nCores,2,5,9,11562.638000, 1024.000000,880.000000,1480.000000,18.600000, 20200,20095,105
7_nCores,2,5,10,12384.261000, 1024.000000,956.200000,1672.000000,19.400000, 20200,19972,228
7_nCores,2,6,1,12495.547000, 1024.000000,1051.500000,1776.000000,19.700000, 20200,19920,280
7_nCores,2,6,2,12509.438000, 1024.000000,977.100000,1776.000000,19.100000, 20200,19894,306
7_nCores,2,6,3,13094.509000, 1024.000000,1071.700000,1776.000000,18.200000, 20200,19981,219
7_nCores,2,6,4,12257.251000, 1024.000000,1064.300000,1776.000000,19.000000, 20200,20051,149
7_nCores,2,6,5,12645.790000, 1024.000000,1117.400000,1960.000000,19.100000, 20200,19854,346
7_nCores,2,6,6,11246.838000, 1024.000000,1033.800000,1792.000000,19.300000, 20200,20047,153
7_nCores,2,6,7,12095.581000, 1024.000000,1045.200000,1776.000000,19.400000, 20200,19964,236
7_nCores,2,6,8,12177.500000, 1024.000000,930.600000,1776.000000,19.000000, 20200,19863,337
7_nCores,2,6,9,12296.301000, 1024.000000,1071.300000,1796.000000,19.500000, 20200,19959,241
7_nCores,2,6,10,12429.050000, 1024.000000,1025.800000,1916.000000,19.200000, 20200,19988,212
7_nCores,2,7,1,11446.328000, 1024.000000,895.300000,1480.000000,19.200000, 20200,19097,1103
7_nCores,2,7,2,12410.503000, 1024.000000,1005.200000,1684.000000,19.300000, 20200,19164,1036
7_nCores,2,7,3,11692.232000, 1024.000000,895.800000,1776.000000,19.500000, 20200,19061,1139
7_nCores,2,7,4,11742.234000, 1024.000000,893.300000,1500.000000,19.100000, 20200,19109,1091
7_nCores,2,7,5,11508.001000, 1024.000000,892.600000,1776.000000,19.500000, 20200,19291,909
7_nCores,2,7,6,11758.673000, 1024.000000,897.500000,1480.000000,19.200000, 20200,19009,1191
7_nCores,2,7,7,12508.746000, 1024.000000,948.200000,1740.000000,19.200000, 20200,19180,1020
7_nCores,2,7,8,12169.923000, 1024.000000,993.400000,1776.000000,20.000000, 20200,19158,1042
7_nCores,2,7,9,12265.399000, 1024.000000,942.100000,1620.000000,19.400000, 20200,19125,1075
7_nCores,2,7,10,12133.904000, 1024.000000,874.500000,1616.000000,18.800000, 20200,19187,1013
7_nCores,2,8,1,12126.187000, 1024.000000,1058.100000,1776.000000,18.800000, 20200,15904,4296
7_nCores,2,8,2,12245.501000, 1024.000000,1079.100000,1820.000000,19.400000, 20200,16710,3490
7_nCores,2,8,3,12225.216000, 1024.000000,1071.800000,1800.000000,19.400000, 20200,15586,4614
7_nCores,2,8,4,12035.260000, 1024.000000,1046.400000,1776.000000,19.100000, 20200,14949,5251
7_nCores,2,8,5,12649.272000, 1024.000000,899.300000,1776.000000,19.400000, 20200,15405,4795
7_nCores,2,8,6,11440.894000, 1024.000000,1060.800000,1776.000000,19.400000, 20200,15598,4602
7_nCores,2,8,7,11950.143000, 1024.000000,987.000000,1776.000000,19.400000, 20200,15453,4747
7_nCores,2,8,8,11998.755000, 1024.000000,1085.800000,1860.000000,19.600000, 20200,13983,6217
7_nCores,2,8,9,12171.089000, 1024.000000,898.900000,1776.000000,19.300000, 20200,16131,4069
7_nCores,2,8,10,12165.102000, 1024.000000,1085.000000,1864.000000,19.100000, 20200,14549,5651
7_nCores,2,9,1,11551.359000, 1024.000000,1054.000000,1776.000000,19.200000, 20200,17087,3113
7_nCores,2,9,2,12019.810000, 1024.000000,1071.200000,1788.000000,19.100000, 20200,16323,3877
7_nCores,2,9,3,12847.834000, 1024.000000,950.700000,1776.000000,19.500000, 20200,16292,3908
