Run,ExecutionTime(s),nTerms,Probability,BestSize,T1,T3,T5,T6,T9,T10,T11,T12,T13,T15,T17,T19,T20,T21,T22,T23
30,7894.937000,3,0.008200,2.173691e-48,56,10,188,14,42,6,242,275,72,246,1614,144,10,22,270,64
31,7926.647000,3,0.016300,1.938697e-48,56,10,188,14,42,6,242,275,72,242,1614,144,10,22,270,64
32,8200.932000,3,0.016500,2.162675e-48,56,10,188,14,42,6,242,274,72,247,1614,144,10,22,270,64
33,7826.414000,3,0.017800,1.707375e-48,56,10,188,14,42,6,242,273,72,240,1614,144,10,22,270,64
34,8072.052000,3,0.007500,4.139926e-48,56,10,188,14,42,6,242,284,72,264,1614,144,10,22,270,64
35,7821.867000,3,0.005800,1.431992e-48,56,10,188,14,42,6,242,269,72,239,1614,144,10,22,270,64
36,7837.771000,3,0.005900,3.148547e-48,56,10,188,14,42,6,242,278,72,258,1614,144,10,22,270,64
37,14267.020000,3,0.013500,8.636014e-48,56,11,188,14,42,6,242,285,72,265,1614,144,10,22,270,64
38,15164.393000,3,0.006700,1.239224e-48,56,10,188,14,42,6,242,270,72,234,1614,144,10,22,270,64
39,14898.890000,3,0.006300,2.775862e-48,56,10,188,14,42,6,242,279,72,251,1614,144,10,22,270,64
40,14375.006000,3,0.005500,1.916666e-48,56,10,188,14,42,6,242,272,72,245,1614,144,10,22,270,64
41,7807.899000,3,0.019600,1.834052e-48,56,10,188,14,42,6,242,270,72,246,1614,144,10,22,270,64
42,8052.511000,3,0.005700,1.953384e-48,56,10,188,14,42,6,242,271,72,247,1614,144,10,22,270,64
43,7944.535000,3,0.007800,2.665709e-48,56,10,188,14,42,6,242,276,72,253,1614,144,10,22,270,64
44,8109.795000,3,0.015300,2.709770e-48,56,10,188,14,42,6,242,279,72,250,1614,144,10,22,270,64
45,7932.590000,3,0.014100,2.526181e-48,56,10,188,14,42,6,242,275,72,252,1614,144,10,22,270,64
46,7814.759000,3,0.006900,2.819923e-48,56,10,188,14,42,6,242,275,72,257,1614,144,10,22,270,64
47,8519.829000,3,0.009000,1.597222e-48,56,10,188,14,42,6,242,272,72,239,1614,144,10,22,270,64
48,8765.502000,3,0.021000,1.834052e-48,56,10,188,14,42,6,242,270,72,246,1614,144,10,22,270,64
49,8520.702000,3,0.011800,3.278895e-48,56,10,188,14,42,6,242,281,72,256,1614,144,10,22,270,64
50,8791.964000,3,0.008200,2.785041e-48,56,10,188,14,42,6,242,280,72,250,1614,144,10,22,270,64
